y,x1,x2,x3,x4,x5,x6,x7,x8,x9
3,0.616162,-0.025667,0.359375,0.01403,-0.166667,0.025753,-0.359477,0.245586,0.254019
1,-0.717172,-0.026677,-0.078125,0.014545,-0.262821,0.025605,0.137255,0.258427,0.144695
2,-0.414141,-0.025667,-0.125,0.01403,-0.333333,0.026865,-0.084967,0.316212,0.26045
2,-0.434343,-0.025667,-0.109375,0.01403,-0.339744,0.026124,-0.071895,0.325843,0.266881
1,-0.69697,-0.026071,-0.0625,0.014802,-0.262821,0.025605,0.137255,0.258427,0.144695
2,-0.434343,-0.025667,0.125,0.012228,-0.339744,0.025605,0.124183,0.373997,0.266881
1,-0.79798,-0.026071,-0.140625,0.01403,-0.288462,0.025605,0.137255,0.268058,0.157556
3,0.111111,-0.025667,0.015625,0.01403,-0.525641,0.026124,-0.30719,0.544141,0.543408
1,-0.79798,-0.024858,-0.15625,0.01403,-0.333333,0.026568,0.124183,0.306581,0.196141
1,-0.535354,-0.025263,-0.046875,0.01403,-0.237179,0.025605,0.045752,0.239165,0.144695
2,-0.434343,-0.025667,0.15625,0.01403,-0.282051,0.02605,0.150327,0.322632,0.209003
1,-0.717172,-0.025465,0.015625,0.01403,-0.275641,0.025086,0.215686,0.284109,0.151125
3,-0.111111,-0.024858,-0.15625,0.014288,-0.532051,0.024271,-0.320261,0.515249,0.511254
1,-0.616162,-0.025667,-0.140625,0.01403,-0.25,0.025679,0.019608,0.226324,0.144695
1,-0.575758,-0.025667,0.046875,0.013258,-0.25,0.025605,0.150327,0.268058,0.151125
1,-0.515152,-0.026071,0.015625,0.01403,-0.237179,0.024419,0.098039,0.252006,0.151125
1,-0.757576,-0.026071,0.015625,0.013515,-0.275641,0.025605,0.24183,0.284109,0.144695
1,-0.717172,-0.025667,-0.09375,0.014545,-0.275641,0.025309,0.137255,0.264848,0.151125
1,-0.555556,-0.026273,0.015625,0.01403,-0.237179,0.025605,0.111111,0.252006,0.144695
1,-0.555556,-0.025869,0.015625,0.01403,-0.237179,0.02605,0.111111,0.252006,0.144695
2,-0.414141,-0.025465,-0.09375,0.01403,-0.378205,0.025605,-0.071895,0.370787,0.305466
1,-0.616162,-0.025465,-0.03125,0.01403,-0.25641,0.024716,0.111111,0.258427,0.151125
1,-0.717172,-0.025667,0.046875,0.013773,-0.275641,0.024642,0.254902,0.29374,0.151125
1,-0.717172,-0.025667,0.03125,0.013258,-0.262821,0.027828,0.228758,0.280899,0.144695
1,-0.79798,-0.025667,-0.125,0.01403,-0.365385,0.025383,0.150327,0.345104,0.228296
1,-0.636364,-0.025667,0.015625,0.012486,-0.25,0.026791,0.163399,0.261637,0.144695
1,-0.353535,-0.025667,0.015625,0.013773,-0.217949,0.024642,-0.006536,0.229535,0.151125
1,-0.656566,-0.024656,-0.09375,0.01403,-0.25641,0.025753,0.084967,0.245586,0.144695
2,-0.414141,-0.025667,0.15625,0.013258,-0.237179,0.025605,0.150327,0.280899,0.163987
1,-0.676768,-0.025667,0.34375,0.01403,-0.25641,0.027458,0.464052,0.335474,0.144695
1,-0.454545,-0.026677,-0.078125,0.01403,-0.224359,0.025605,-0.03268,0.216693,0.144695
1,-0.79798,-0.025667,-0.140625,0.01403,-0.320513,0.023382,0.150327,0.303371,0.189711
2,-0.414141,-0.025869,0.171875,0.013515,-0.230769,0.025457,0.150327,0.274478,0.157556
2,-0.434343,-0.025667,0.1875,0.01403,-0.25,0.026568,0.163399,0.29374,0.170418
1,-0.676768,-0.025667,-0.078125,0.01403,-0.25641,0.02768,0.111111,0.248796,0.144695
1,-0.79798,-0.025667,-0.078125,0.01403,-0.358974,0.026568,0.189542,0.348315,0.221865
1,-0.79798,-0.025667,0.1875,0.01403,-0.288462,0.025605,0.424837,0.338684,0.151125
1,-0.656566,-0.025667,-0.15625,0.013773,-0.25641,0.02605,0.03268,0.232745,0.144695
1,-0.79798,-0.025667,-0.125,0.01403,-0.333333,0.025531,0.150327,0.316212,0.196141
2,-0.434343,-0.025667,0.15625,0.01403,-0.25,0.027532,0.150327,0.29053,0.170418
1,-0.616162,-0.025667,0,0.014288,-0.25,0.02642,0.137255,0.258427,0.144695
1,-0.79798,-0.024656,-0.078125,0.01403,-0.282051,0.025605,0.189542,0.274478,0.151125
1,-0.494949,-0.024656,-0.0625,0.01403,-0.230769,0.025679,0.019608,0.229535,0.144695
2,-0.434343,-0.025667,0.15625,0.01403,-0.230769,0.027384,0.150327,0.274478,0.157556
1,-0.79798,-0.025465,0.078125,0.01403,-0.307692,0.025605,0.320261,0.332263,0.170418
1,-0.636364,-0.025667,-0.078125,0.01403,-0.25,0.025975,0.084967,0.242376,0.144695
1,-0.434343,-0.025667,0.171875,0.01403,-0.224359,0.026346,0.163399,0.268058,0.151125
1,-0.79798,-0.025667,-0.125,0.013515,-0.346154,0.025234,0.163399,0.332263,0.215434
1,-0.555556,-0.025465,-0.046875,0.01403,-0.237179,0.025605,0.058824,0.239165,0.144695
1,-0.575758,-0.026071,0.328125,0.01403,-0.25,0.025531,0.385621,0.325843,0.151125
1,-0.575758,-0.024858,0.078125,0.01403,-0.25,0.025605,0.176471,0.271268,0.151125
1,-0.717172,-0.026071,0.015625,0.01403,-0.262821,0.026865,0.228758,0.277689,0.144695
1,-0.414141,-0.025667,0.15625,0.013515,-0.224359,0.025679,0.150327,0.264848,0.151125
3,-0.69697,-0.031528,-0.109375,0.012486,-0.397436,0.025605,0.098039,0.383628,0.279743
3,0.515152,-0.025667,0.28125,0.01403,-0.166667,0.026568,-0.359477,0.232745,0.241158
2,-0.434343,-0.025667,-0.125,0.01609,-0.455128,0.025605,-0.098039,0.438202,0.382637
1,-0.353535,-0.025667,0.015625,0.01403,-0.217949,0.025309,-0.019608,0.226324,0.151125
1,-0.69697,-0.025263,-0.0625,0.013773,-0.262821,0.025531,0.150327,0.261637,0.144695
1,-0.636364,-0.026273,0.046875,0.012228,-0.25,0.02605,0.176471,0.264848,0.144695
1,-0.515152,-0.025667,-0.125,0.01403,-0.237179,0.02479,-0.019608,0.223114,0.151125
1,-0.717172,-0.025061,-0.125,0.01403,-0.275641,0.024123,0.098039,0.258427,0.151125
1,-0.79798,-0.025667,0.328125,0.012486,-0.301282,0.025605,0.529412,0.373997,0.163987
1,-0.79798,-0.025667,0.140625,0.01403,-0.288462,0.027309,0.372549,0.329053,0.157556
1,-0.555556,-0.025263,-0.015625,0.01403,-0.237179,0.025753,0.084967,0.245586,0.144695
2,-0.434343,-0.025667,0.203125,0.01403,-0.237179,0.024271,0.176471,0.29053,0.163987
1,-0.717172,-0.025667,-0.09375,0.013773,-0.262821,0.025679,0.124183,0.252006,0.144695
1,-0.515152,-0.026071,-0.078125,0.01403,-0.230769,0.025605,0.006536,0.223114,0.144695
2,-0.434343,-0.025869,0.1875,0.013515,-0.262821,0.025383,0.176471,0.313002,0.189711
1,-0.717172,-0.025667,-0.09375,0.01403,-0.262821,0.027902,0.137255,0.255217,0.144695
1,-0.272727,-0.025667,0.390625,0.01403,-0.198718,0.025605,0.24183,0.287319,0.144695
3,0.050505,-0.025667,-0.03125,0.013515,-0.525641,0.02605,-0.320261,0.53451,0.530547
1,-0.616162,-0.025667,-0.03125,0.01403,-0.25,0.026124,0.111111,0.252006,0.144695
2,-0.434343,-0.025667,0.1875,0.01403,-0.237179,0.025234,0.163399,0.287319,0.163987
1,-0.79798,-0.025667,-0.03125,0.01403,-0.301282,0.025827,0.228758,0.300161,0.163987
1,-0.79798,-0.025667,-0.09375,0.01403,-0.282051,0.027013,0.163399,0.271268,0.151125
1,-0.636364,-0.025465,-0.09375,0.01403,-0.25641,0.025234,0.058824,0.245586,0.151125
1,-0.515152,-0.025667,-0.046875,0.01403,-0.237179,0.025383,0.03268,0.239165,0.151125
1,-0.69697,-0.025667,-0.125,0.013773,-0.262821,0.025605,0.071895,0.245586,0.151125
2,-0.434343,-0.025061,0.171875,0.01403,-0.230769,0.025605,0.163399,0.274478,0.157556
2,-0.434343,-0.025667,0.15625,0.013258,-0.237179,0.025531,0.150327,0.280899,0.163987
1,-0.777778,-0.025869,0.09375,0.013515,-0.378205,0.025086,0.320261,0.40931,0.247588
1,-0.636364,-0.026071,-0.125,0.01403,-0.25641,0.024642,0.03268,0.239165,0.151125
1,-0.79798,-0.025667,0.34375,0.01403,-0.282051,0.025605,0.529412,0.361156,0.151125
2,-0.434343,-0.025667,-0.125,0.01403,-0.391026,0.025383,-0.084967,0.373997,0.311897
1,-0.575758,-0.025869,-0.015625,0.01403,-0.25,0.025383,0.098039,0.255217,0.151125
1,-0.79798,-0.025667,-0.109375,0.015317,-0.346154,0.025531,0.176471,0.335474,0.215434
1,-0.717172,-0.026677,-0.140625,0.01403,-0.275641,0.024493,0.084967,0.252006,0.151125
1,-0.717172,-0.025667,0,0.01403,-0.275641,0.02479,0.202614,0.280899,0.151125
1,-0.79798,-0.024858,-0.171875,0.013773,-0.288462,0.025605,0.111111,0.264848,0.157556
1,-0.656566,-0.025869,0.015625,0.01403,-0.25641,0.026198,0.176471,0.268058,0.144695
1,-0.474747,-0.025667,0.09375,0.01403,-0.224359,0.026346,0.124183,0.252006,0.144695
1,-0.656566,-0.025465,-0.015625,0.01403,-0.25641,0.02605,0.163399,0.264848,0.144695
1,-0.656566,-0.026475,-0.140625,0.013773,-0.25641,0.025605,0.045752,0.235955,0.144695
1,-0.676768,-0.025667,-0.03125,0.013773,-0.262821,0.025605,0.137255,0.264848,0.151125
2,-0.434343,-0.025667,0.109375,0.01403,-0.25,0.025457,0.111111,0.280899,0.170418
1,-0.656566,-0.025465,-0.09375,0.015317,-0.25641,0.025679,0.084967,0.245586,0.144695
1,-0.757576,-0.026677,-0.09375,0.01403,-0.275641,0.025605,0.150327,0.264848,0.144695
1,-0.79798,-0.025667,-0.09375,0.01403,-0.288462,0.026124,0.189542,0.280899,0.151125
1,-0.434343,-0.026273,0.03125,0.01403,-0.224359,0.025383,0.045752,0.239165,0.151125
1,-0.79798,-0.025667,0.3125,0.01403,-0.346154,0.024419,0.51634,0.418941,0.215434
2,-0.434343,-0.025667,-0.0625,0.013,-0.455128,0.023456,-0.03268,0.451043,0.382637
2,-0.474747,-0.02405,-0.125,0.01403,-0.467949,0.025605,-0.058824,0.457464,0.389068
1,-0.636364,-0.025869,-0.0625,0.01403,-0.25,0.02642,0.084967,0.242376,0.144695
1,-0.59596,-0.025667,0.375,0.015317,-0.25,0.025605,0.424837,0.332263,0.144695
2,-0.414141,-0.025667,-0.09375,0.01403,-0.378205,0.025605,-0.071895,0.370787,0.305466
1,-0.434343,-0.025667,0.171875,0.01403,-0.224359,0.025753,0.163399,0.268058,0.144695
1,-0.616162,-0.026475,0.125,0.015575,-0.25,0.025605,0.24183,0.280899,0.144695
1,-0.515152,-0.025667,-0.109375,0.01506,-0.237179,0.025605,-0.019608,0.226324,0.151125
2,-0.414141,-0.025667,-0.125,0.01403,-0.416667,0.025383,-0.098039,0.4061,0.350482
2,-0.434343,-0.025667,-0.125,0.01403,-0.429487,0.025086,-0.098039,0.41252,0.356913
3,0.090909,-0.025667,0,0.013515,-0.474359,0.025309,-0.320261,0.489567,0.491961
3,0.555556,-0.025263,0.3125,0.014545,-0.166667,0.025827,-0.359477,0.239165,0.247588
1,-0.474747,-0.025667,-0.09375,0.01403,-0.224359,0.025827,-0.045752,0.210273,0.144695
1,-0.79798,-0.025667,-0.09375,0.01506,-0.307692,0.025605,0.176471,0.29374,0.170418
1,-0.636364,-0.025869,0.046875,0.013258,-0.25641,0.024345,0.176471,0.274478,0.151125
1,-0.757576,-0.025869,-0.125,0.01403,-0.275641,0.025605,0.124183,0.258427,0.144695
1,-0.656566,-0.026475,0.234375,0.01403,-0.25641,0.025605,0.359477,0.313002,0.144695
2,-0.434343,-0.025667,0.171875,0.015575,-0.275641,0.025605,0.163399,0.316212,0.196141
1,-0.474747,-0.026677,-0.0625,0.014288,-0.230769,0.023382,-0.006536,0.229535,0.151125
1,-0.79798,-0.025667,-0.140625,0.014288,-0.333333,0.024493,0.137255,0.309791,0.196141
3,0.050505,-0.025465,-0.03125,0.01403,-0.525641,0.026791,-0.320261,0.5313,0.530547
1,-0.555556,-0.025667,0.046875,0.01506,-0.25,0.02479,0.150327,0.268058,0.151125
1,-0.272727,-0.025667,0.40625,0.014288,-0.198718,0.025605,0.254902,0.29053,0.144695
1,-0.575758,-0.026273,-0.125,0.015575,-0.25,0.025234,-0.006536,0.229535,0.151125
1,-0.79798,-0.025667,-0.140625,0.012743,-0.282051,0.025605,0.150327,0.261637,0.144695
1,-0.555556,-0.025667,0.34375,0.01403,-0.25,0.024345,0.385621,0.325843,0.151125
2,-0.414141,-0.025667,0.15625,0.01403,-0.25641,0.025383,0.150327,0.29695,0.18328
1,-0.79798,-0.025263,-0.09375,0.01403,-0.416667,0.025605,0.176471,0.40931,0.286174
1,-0.515152,-0.025667,0.03125,0.01403,-0.230769,0.026494,0.098039,0.245586,0.144695
3,0.111111,-0.024656,0.015625,0.01403,-0.416667,0.025605,-0.333333,0.434992,0.434084
1,-0.777778,-0.027082,-0.109375,0.01403,-0.403846,0.02479,0.150327,0.393258,0.273312
1,-0.79798,-0.025667,0.078125,0.01403,-0.282051,0.02516,0.30719,0.303371,0.151125
1,-0.79798,-0.025667,-0.109375,0.01403,-0.371795,0.023382,0.176471,0.357945,0.234727
1,-0.79798,-0.026071,-0.140625,0.01403,-0.275641,0.026494,0.137255,0.252006,0.144695
2,-0.414141,-0.024858,0.171875,0.013515,-0.230769,0.025531,0.150327,0.274478,0.157556
1,-0.59596,-0.025869,-0.015625,0.013515,-0.25,0.025383,0.111111,0.252006,0.144695
1,-0.79798,-0.025869,0.328125,0.010941,-0.307692,0.025605,0.529412,0.383628,0.170418
1,-0.656566,-0.025667,-0.03125,0.01403,-0.25641,0.025605,0.137255,0.258427,0.144695
2,-0.434343,-0.025667,0.109375,0.012228,-0.25,0.025605,0.111111,0.280899,0.170418
2,-0.434343,-0.025667,0.15625,0.01403,-0.25641,0.026642,0.150327,0.29695,0.18328
3,0.070707,-0.024656,-0.015625,0.01403,-0.519231,0.025605,-0.320261,0.52809,0.524116
1,-0.616162,-0.025667,-0.015625,0.01403,-0.25,0.025975,0.137255,0.255217,0.144695
2,-0.414141,-0.025061,0.1875,0.015317,-0.25641,0.026791,0.163399,0.303371,0.18328
1,-0.656566,-0.025667,-0.078125,0.01403,-0.262821,0.023604,0.098039,0.258427,0.151125
3,0.515152,-0.024656,0.265625,0.014288,-0.173077,0.024419,-0.359477,0.239165,0.247588
2,-0.434343,-0.026071,-0.125,0.01403,-0.288462,0.025086,-0.084967,0.274478,0.215434
1,-0.656566,-0.025667,-0.0625,0.013515,-0.25641,0.025827,0.111111,0.252006,0.144695
2,-0.414141,-0.025667,-0.125,0.01403,-0.455128,0.027902,-0.098039,0.438202,0.382637
1,-0.636364,-0.026677,-0.046875,0.01403,-0.25641,0.025605,0.111111,0.255217,0.151125
1,-0.555556,-0.025667,0.03125,0.012228,-0.25,0.025012,0.124183,0.264848,0.151125
1,-0.79798,-0.025667,-0.140625,0.01403,-0.339744,0.027902,0.137255,0.319422,0.202572
1,-0.515152,-0.024858,0.34375,0.013773,-0.237179,0.025605,0.359477,0.319422,0.151125
1,-0.555556,-0.025263,-0.03125,0.015575,-0.237179,0.025679,0.058824,0.239165,0.144695
1,-0.69697,-0.026071,-0.125,0.014545,-0.262821,0.025605,0.084967,0.245586,0.144695
1,-0.636364,-0.025667,0.03125,0.015317,-0.25641,0.024567,0.176471,0.271268,0.151125
1,-0.777778,-0.026273,-0.140625,0.01403,-0.275641,0.025605,0.111111,0.252006,0.144695
1,-0.69697,-0.025667,-0.140625,0.013773,-0.262821,0.025457,0.084967,0.245586,0.144695
1,-0.555556,-0.026071,-0.125,0.01403,-0.237179,0.026346,-0.006536,0.223114,0.144695
1,-0.515152,-0.025263,-0.015625,0.01403,-0.230769,0.026494,0.058824,0.239165,0.144695
1,-0.79798,-0.025667,-0.125,0.01403,-0.282051,0.026198,0.150327,0.264848,0.151125
1,-0.636364,-0.025667,-0.09375,0.01403,-0.25641,0.02479,0.058824,0.245586,0.151125
1,-0.555556,-0.025667,0.15625,0.012743,-0.25,0.023974,0.228758,0.287319,0.151125
1,-0.616162,-0.025667,-0.09375,0.01403,-0.25,0.02642,0.071895,0.239165,0.144695
1,-0.79798,-0.025667,-0.078125,0.01403,-0.378205,0.025753,0.189542,0.373997,0.247588
1,-0.676768,-0.025667,0,0.014288,-0.25641,0.026272,0.176471,0.264848,0.144695
1,-0.79798,-0.025667,-0.046875,0.01403,-0.314103,0.025753,0.215686,0.313002,0.18328
1,-0.737374,-0.026677,-0.09375,0.01403,-0.275641,0.025605,0.137255,0.261637,0.151125
1,-0.616162,-0.025667,-0.0625,0.01403,-0.25,0.026939,0.084967,0.242376,0.144695
1,-0.69697,-0.025465,-0.09375,0.01403,-0.262821,0.025605,0.111111,0.255217,0.151125
1,-0.575758,-0.026071,0.046875,0.01403,-0.25,0.025605,0.150327,0.264848,0.151125
2,-0.434343,-0.025667,-0.140625,0.01403,-0.442308,0.025753,-0.098039,0.428571,0.369775
1,-0.69697,-0.025465,-0.09375,0.01403,-0.262821,0.025605,0.124183,0.255217,0.144695
1,-0.79798,-0.025667,0.296875,0.013515,-0.346154,0.02479,0.503268,0.418941,0.215434
1,-0.656566,-0.025667,-0.0625,0.014288,-0.25641,0.026346,0.111111,0.252006,0.144695
1,-0.79798,-0.025667,-0.0625,0.01403,-0.301282,0.02479,0.215686,0.29374,0.163987
1,-0.69697,-0.025263,-0.09375,0.01403,-0.262821,0.025605,0.111111,0.255217,0.144695
2,-0.434343,-0.025667,0.125,0.01403,-0.237179,0.024642,0.124183,0.274478,0.163987
1,-0.59596,-0.025667,0.0625,0.014288,-0.25,0.025605,0.176471,0.268058,0.144695
1,-0.636364,-0.025465,-0.140625,0.01403,-0.25641,0.02516,0.03268,0.235955,0.151125
2,-0.434343,-0.025667,0.15625,0.01403,-0.262821,0.025901,0.150327,0.306581,0.189711
1,-0.636364,-0.024858,0.03125,0.01403,-0.25641,0.025457,0.176471,0.271268,0.151125
1,-0.717172,-0.025263,-0.03125,0.01403,-0.275641,0.023826,0.163399,0.274478,0.151125
1,-0.434343,-0.026677,-0.03125,0.01403,-0.224359,0.025605,-0.006536,0.223114,0.144695
1,-0.79798,-0.025667,0.265625,0.01506,-0.307692,0.025605,0.477124,0.367576,0.170418
1,-0.757576,-0.02688,0.078125,0.01506,-0.378205,0.025605,0.294118,0.4061,0.254019
1,-0.474747,-0.025667,-0.078125,0.01403,-0.230769,0.023307,-0.019608,0.223114,0.151125
1,-0.79798,-0.025667,-0.0625,0.01403,-0.301282,0.025383,0.215686,0.29374,0.163987
3,-0.79798,-0.22312,-0.15625,0.013515,-0.307692,0.027161,0.124183,0.280899,0.170418
1,-0.636364,-0.025667,0.03125,0.012743,-0.25641,0.025605,0.176471,0.271268,0.151125
2,-0.414141,-0.025667,0.109375,0.01403,-0.397436,0.026642,0.098039,0.428571,0.324759
2,-0.434343,-0.025667,0.1875,0.014802,-0.25,0.024271,0.163399,0.29374,0.170418
1,-0.414141,-0.025667,0,0.01403,-0.224359,0.02479,0.006536,0.232745,0.151125
1,-0.717172,-0.025667,-0.09375,0.013773,-0.262821,0.025901,0.124183,0.252006,0.144695
1,-0.676768,-0.026071,-0.015625,0.01403,-0.262821,0.024642,0.163399,0.271268,0.151125
1,-0.79798,-0.025667,-0.09375,0.014288,-0.358974,0.025605,0.176471,0.345104,0.221865
1,-0.434343,-0.026475,0.015625,0.01403,-0.224359,0.025605,0.03268,0.235955,0.144695
1,-0.79798,-0.025667,-0.15625,0.01403,-0.282051,0.027087,0.124183,0.258427,0.144695
1,-0.515152,-0.025667,-0.0625,0.01403,-0.237179,0.024567,0.019608,0.235955,0.151125
1,-0.656566,-0.025869,0.015625,0.012228,-0.25641,0.025605,0.176471,0.268058,0.144695
1,-0.656566,-0.025667,-0.03125,0.01403,-0.25641,0.025753,0.124183,0.258427,0.144695
1,-0.515152,-0.025667,-0.0625,0.01403,-0.237179,0.024864,0.019608,0.235955,0.151125
1,-0.414141,-0.025667,-0.078125,0.01403,-0.217949,0.025679,-0.058824,0.207063,0.144695
1,-0.555556,-0.025667,0.046875,0.013773,-0.237179,0.025753,0.137255,0.258427,0.144695
1,-0.474747,-0.025667,0.359375,0.01403,-0.224359,0.025753,0.346405,0.306581,0.144695
1,-0.79798,-0.025667,-0.109375,0.01403,-0.339744,0.024197,0.176471,0.325843,0.202572
1,-0.717172,-0.025465,0.015625,0.01403,-0.262821,0.025901,0.215686,0.274478,0.144695
1,-0.59596,-0.024858,0,0.01403,-0.25,0.025605,0.124183,0.258427,0.144695
1,-0.79798,-0.028294,-0.15625,0.01403,-0.307692,0.026791,0.124183,0.280899,0.170418
1,-0.454545,-0.025869,0.015625,0.013773,-0.224359,0.025531,0.045752,0.235955,0.144695
1,-0.494949,-0.024858,-0.09375,0.014545,-0.230769,0.025605,-0.019608,0.219904,0.144695
1,-0.575758,-0.026071,-0.03125,0.01403,-0.25,0.025605,0.071895,0.248796,0.151125
2,-0.414141,-0.025667,-0.125,0.01403,-0.467949,0.026568,-0.098039,0.454254,0.401929
1,-0.717172,-0.025667,-0.078125,0.014545,-0.262821,0.025605,0.137255,0.258427,0.144695
1,-0.79798,-0.026273,-0.125,0.01403,-0.282051,0.025605,0.150327,0.264848,0.144695
1,-0.656566,-0.024858,-0.03125,0.01403,-0.262821,0.024049,0.150327,0.268058,0.151125
2,-0.434343,-0.025667,-0.125,0.01403,-0.365385,0.026642,-0.084967,0.348315,0.292605
2,-0.434343,-0.025667,-0.0625,0.01403,-0.461538,0.027235,-0.03268,0.460674,0.389068
1,-0.515152,-0.025667,0.03125,0.01403,-0.237179,0.023826,0.098039,0.255217,0.151125
1,-0.79798,-0.025667,-0.140625,0.01403,-0.339744,0.026642,0.137255,0.319422,0.202572
1,-0.676768,-0.025667,0.015625,0.014288,-0.262821,0.024271,0.189542,0.277689,0.151125
1,-0.69697,-0.025061,-0.09375,0.015575,-0.262821,0.025605,0.111111,0.255217,0.144695
1,-0.69697,-0.024858,-0.109375,0.01403,-0.262821,0.025605,0.098039,0.252006,0.144695
1,-0.616162,-0.024656,-0.03125,0.01403,-0.25,0.026272,0.111111,0.252006,0.144695
1,-0.616162,-0.025667,-0.046875,0.01506,-0.25,0.025605,0.098039,0.245586,0.144695
1,-0.79798,-0.025667,-0.09375,0.01403,-0.282051,0.024567,0.163399,0.271268,0.151125
1,-0.656566,-0.025667,0.015625,0.015575,-0.25641,0.026124,0.189542,0.268058,0.144695
1,-0.79798,-0.025667,0.15625,0.01403,-0.346154,0.024716,0.385621,0.386838,0.215434
1,-0.69697,-0.025667,-0.0625,0.01403,-0.262821,0.025605,0.124183,0.258427,0.151125
1,-0.717172,-0.025869,-0.140625,0.01403,-0.275641,0.024642,0.084967,0.252006,0.151125
2,-0.434343,-0.025667,0.109375,0.01403,-0.410256,0.027754,0.098039,0.444623,0.337621
1,-0.636364,-0.025263,-0.140625,0.01403,-0.25641,0.025383,0.019608,0.235955,0.151125
1,-0.636364,-0.025667,0.03125,0.014288,-0.25641,0.02516,0.176471,0.271268,0.151125
1,-0.79798,-0.025667,-0.0625,0.01403,-0.314103,0.02516,0.202614,0.309791,0.176849
1,-0.79798,-0.025667,0.15625,0.01403,-0.346154,0.02516,0.385621,0.390048,0.215434
2,-0.393939,-0.023242,-0.15625,0.016862,-0.410256,0.02479,-0.137255,0.390048,0.344051
1,-0.636364,-0.025667,-0.0625,0.01403,-0.25641,0.023974,0.084967,0.252006,0.151125
1,-0.474747,-0.025465,0.015625,0.01403,-0.230769,0.025086,0.058824,0.242376,0.151125
2,-0.434343,-0.025869,0.203125,0.013515,-0.25,0.025309,0.176471,0.29695,0.170418
3,0.555556,-0.025667,0.296875,0.011971,-0.173077,0.024938,-0.359477,0.245586,0.254019
2,-0.434343,-0.025869,-0.109375,0.01403,-0.346154,0.025457,-0.071895,0.335474,0.273312
1,-0.555556,-0.025869,-0.0625,0.01403,-0.237179,0.025605,0.03268,0.235955,0.144695
1,-0.79798,-0.025667,0.1875,0.011971,-0.314103,0.02516,0.411765,0.361156,0.18328
2,-0.434343,-0.025667,0.171875,0.014802,-0.262821,0.024642,0.163399,0.309791,0.189711
1,-0.79798,-0.025667,-0.078125,0.01403,-0.320513,0.024049,0.189542,0.316212,0.189711
1,-0.636364,-0.025869,-0.171875,0.01403,-0.25641,0.025605,0.006536,0.229535,0.151125
2,-0.434343,-0.025667,0.109375,0.014802,-0.25,0.025605,0.111111,0.280899,0.170418
1,-0.79798,-0.025667,-0.09375,0.01403,-0.365385,0.031385,0.176471,0.354735,0.228296
1,-0.555556,-0.025667,0.0625,0.01403,-0.237179,0.026494,0.150327,0.261637,0.144695
1,-0.636364,-0.025667,-0.015625,0.014545,-0.25641,0.025605,0.150327,0.264848,0.144695
1,-0.79798,-0.025465,-0.125,0.01403,-0.282051,0.045689,0.137255,0.264848,0.151125
1,-0.79798,-0.026475,0.203125,0.01403,-0.301282,0.025531,0.424837,0.348315,0.163987
1,-0.656566,-0.025869,0.375,0.01403,-0.25641,0.025605,0.490196,0.345104,0.144695
1,-0.454545,-0.025667,0.03125,0.013,-0.224359,0.025605,0.058824,0.239165,0.144695
1,-0.393939,-0.025667,-0.0625,0.013258,-0.217949,0.025309,-0.058824,0.210273,0.144695
1,-0.555556,-0.025667,0.234375,0.01403,-0.25,0.025383,0.30719,0.306581,0.151125
1,-0.353535,-0.025667,0.359375,0.01403,-0.205128,0.027606,0.267974,0.287319,0.144695
2,-0.434343,-0.025667,-0.125,0.01403,-0.346154,0.027161,-0.084967,0.332263,0.273312
1,-0.79798,-0.025667,0.109375,0.013773,-0.339744,0.025901,0.346405,0.370787,0.209003
1,-0.555556,-0.025061,-0.109375,0.01403,-0.237179,0.027458,0.006536,0.226324,0.144695
1,-0.737374,-0.025465,-0.0625,0.01506,-0.275641,0.025605,0.163399,0.268058,0.151125
1,-0.717172,-0.026071,-0.0625,0.01403,-0.262821,0.025605,0.137255,0.258427,0.144695
1,-0.353535,-0.025667,-0.015625,0.01403,-0.205128,0.025901,-0.045752,0.210273,0.144695
1,-0.474747,-0.025667,-0.078125,0.01403,-0.224359,0.027235,-0.019608,0.216693,0.144695
1,-0.636364,-0.026475,-0.0625,0.01403,-0.25641,0.025605,0.111111,0.252006,0.144695
1,-0.676768,-0.025667,-0.125,0.01506,-0.25641,0.025234,0.071895,0.239165,0.144695
1,-0.575758,-0.025667,0.015625,0.013,-0.25,0.025605,0.111111,0.258427,0.151125
1,-0.474747,-0.025465,0.09375,0.01403,-0.230769,0.024345,0.124183,0.258427,0.151125
1,-0.79798,-0.025667,0.078125,0.013515,-0.320513,0.025309,0.30719,0.345104,0.189711
1,-0.79798,-0.025667,-0.046875,0.012743,-0.282051,0.025605,0.215686,0.280899,0.144695
1,-0.79798,-0.025667,-0.125,0.01403,-0.378205,0.026346,0.150327,0.364366,0.247588
1,-0.717172,-0.025465,0.015625,0.01403,-0.275641,0.025234,0.228758,0.287319,0.151125
2,-0.414141,-0.025263,0.203125,0.015832,-0.25,0.025605,0.176471,0.29695,0.176849
1,-0.575758,-0.025061,-0.09375,0.014288,-0.25,0.025605,0.019608,0.235955,0.151125
1,-0.616162,-0.026273,0.03125,0.01403,-0.25,0.025605,0.163399,0.264848,0.144695
1,-0.79798,-0.025667,-0.125,0.015317,-0.288462,0.025531,0.163399,0.274478,0.151125
1,-0.79798,-0.025667,0.359375,0.01403,-0.288462,0.023974,0.555556,0.373997,0.157556
1,-0.636364,-0.025465,-0.03125,0.013515,-0.25641,0.025605,0.124183,0.258427,0.151125
